商品erpid,连锁名称,连锁id,通用名称,商品名称,条形码,批准文号,规格,生产厂家,成本价,销售单价_平均值,销售数量_总和,销售金额_总和
10495,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,阿尔发牌富铭奶粉,阿尔发牌富铬奶粉,6913405670416,卫食健字（2003）第0227号,400g（25g*16袋）,临沂市罗庄区鑫华玩具厂,0,59,44,2227.07
10498,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,双汇王中王火腿肠,双汇王中王火腿肠,"690,289,022,445,769,000,000,000,000",QS230101040128,270g,洛阳君山制药,0,11,14,154
1050020,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,硫酸特布他林雾化吸入用溶液/博利康尼 （原名：硫酸特布他林雾化液）,硫酸特布他林,5000456010085,注册证号H20140108,2ml:5mg*5支,瑞典阿斯利康,0,24.24,56,1353.23
1050020,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T硫酸特布他林雾化吸入用溶液/博利康尼 （原名：硫酸特布他林雾化液）,硫酸特布他林,5000456010085,注册证号H20140108,2ml:5mg*5支,瑞典阿斯利康,0,21.8,20,435.96
1050043,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,布地奈德福莫特罗吸入粉雾剂（II）/信必可都保,布地奈德福莫特罗（吸入用）,5000456005494,注册证号H20160447,"320微克/9微克/吸,60吸/支",AstraZeneca AB,0,296.7,1,296.7
1050043,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,布地奈德福莫特罗吸入粉雾剂（II）/信必可都保,布地奈德福莫特罗,5000456005494,注册证号H20160447,"320微克/9微克/吸,60吸/支",AstraZeneca AB,0,297.46,57,16946.42
1050043,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T布地奈德福莫特罗吸入粉雾剂（II）/信必可都保,布地奈德福莫特罗,5000456005494,注册证号H20160447,"320微克/9微克/吸,60吸/支",AstraZeneca AB,0,293.76,64,18824.57
1050043,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T布地奈德福莫特罗吸入粉雾剂（II）/信必可都保,布地奈德福莫特罗（吸入用）,5000456005494,注册证号H20160447,"320微克/9微克/吸,60吸/支",AstraZeneca AB,0,296.68,198,58744.28
10870,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,注射针,一次性使用无菌注射针（诺和针32G 6号）,0102137,国械注进20173141271、国械注进20173151271,0.23/0.25*6mm*7支,浙江大冢制药有限公司,0,20,315,6069.39
10870,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,胰岛素针,一次性使用无菌注射针（诺和针32G 6号）,0102137,国械注进20173141271、国械注进20173151271,0.23/0.25*6mm*7支,浙江大冢制药有限公司,0,20,457,8866.39
10870,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,诺和针32G（6号）,一次性使用无菌注射针（诺和针32G 6号）,0102137,国械注进20173141271,0.23/0.25*6mm*7支,浙江大冢制药有限公司,0,20,1411,27202.02
10870,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,诺和针32G（6号）,一次性使用无菌注射针（诺和针32G 6号）,0102137,国械注进20173141271、国械注进20173151271,0.23/0.25*6mm*7支,浙江大冢制药有限公司,0,20,700,13334.58
10925,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,(甘舒霖笔)东宝笔,(甘舒霖笔)东宝笔,6901891560229,吉械注准20192140079,300IU(3ml),通化长城,0,230,143,32791.25
10925,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,东宝笔,(甘舒霖笔)东宝笔,6901891560229,吉械注准20192140079,300IU(3ml),通化长城,0,230,33,7574
10925,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,胰岛素针,(甘舒霖笔)东宝笔,6901891560229,吉械注准20192140079,300IU(3ml),通化长城,0,230,31,6872
11226F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,本草纲目蕲艾足浴包,\N,6920761826203,Q/GJT001-2022,20g+30包/袋*26袋,安徽古济堂生物科技有限公司,0,24.46,1336,32524
11226F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T本草纲目蕲艾足浴包,\N,6920761826203,Q/GJT001-2022,20g+30包/袋*26袋,安徽古济堂生物科技有限公司,0,26.39,21,553.1
1132013,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,雌二醇片/雌二醇地屈孕酮片复合包装/芬吗通,雌二醇,20150346,注册证号H20150346,1mg*28片,Abbott Biologicals B.V.,0,110.67,12,1328
1132013,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,雌二醇片/雌二醇地屈孕酮片复合包装/芬吗通,雌二醇,20150346,注册证号H20150346,1mg*28片,荷兰,0,98.94,123,12134.5
11365,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,牛黄熊去氧胆酸胶囊,牛磺熊去氧胆酸胶囊（滔罗特）,0131178,注册证号H20150398,250mg*20s,花田靴下,0,298,5,1490
1150054,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T甲磺酸雷沙吉兰片/安齐来,甲磺酸雷沙吉兰,\N,注册证号H20170336,1mg*14片,Teva Pharmaceutical Industries Ltd.,0,501.49,17,8707.04
1150054,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,甲磺酸雷沙吉兰片/安齐来,甲磺酸雷沙吉兰,\N,注册证号H20170336,1mg*14片,Teva Pharmaceutical Industries Ltd.,0,555.63,27,15011.4
1150054C,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,甲磺酸雷沙吉兰片/安齐来,\N,\N,批准文号HJ20170336,1mg,Reva Pharmaceutical ,0,39.36,28,1102.1
11518,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,拐杖,可孚腋拐,6950715555224,湘长械备20170081号,KFGZ002,湖南天济草堂制药有限公司,0,49.61,265,12463.65
11518,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,腋下拐杖,可孚腋拐,6950715555224,湘长械备20170081号,KFGZ002,湖南天济草堂制药有限公司,0,46.86,256,11250.34
11518,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用拐,可孚腋拐,6950715555224,湘长械备20170081号,KFGZ002,湖南天济草堂制药有限公司,0,45,216,9259.7
11518,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,拐杖,可孚腋拐,6951845000264,湘长械备20170081号,KFGZ002,湖南天济草堂制药有限公司,0,49.52,826,38818.93
11528,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,牙膏,参半谷净白牙膏,6970356160793,粤妆 20160073,180g,中山安康制衣有限公司,0,15,11,159
11528,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,参半谷净白牙膏,参半谷净白牙膏,6970356160793,粤妆 20160073,180g,中山安康制衣有限公司,0,15,8,117
1170058C,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,替吉奥胶囊/爱斯万,\N,\N,注册证号H20130811,20mg/粒,"Taiho Pharmaceutical Co.,Ltd.",0,63.6,56,3561.6
1170083C,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,甲磺酸伊马替尼胶囊,\N,\N,批准文号H20133198,0.1g,正大天晴,0,9.78,1080,10562.4
1190232,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,鲑降钙素注射液/密盖息,鲑降钙素（注射用）,\N,注册证号H20170203,1ml:50IU,诺华制药,0,55.7,20,1114
1191778,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,那屈肝素钙注射液/速碧林,肝素针剂,\N,注册证号H20181136,0.4ml 4100IU(2支),Glaxo Wellcome Production,0,99.5,5,497.5
1192053,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T度拉糖肽注射液/度易达,\N,\N,注册证号S20190022,1.5mg:0.5ml(预填充注射笔)*2支,Vetter Pharma-Fertigung GmbH & Co.KG 德国,0,298,2,596
1192169,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,阿利西尤单抗注射液/波立达,阿利西尤单抗（注射用）,\N,注册证号S20190042,1.0mL:75mg 预填充式注射笔,SANOFI WINTHROP INDUSTRIE.法国,0,306,31,9486
1192178,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,司库奇尤单抗注射液/可善挺,\N,\N,注册证号S20190023,1ml:150mg,瑞士 Novartis Pharma Stein AG,0,870,1,870
1192183,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,人血白蛋白,\N,\N,注册证号S20190036,"10g/瓶(20%,50ml)",Grifols Therapeutics LLC.美国,0,419.52,629,263745.5
11969,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,妇炎洁植物草本洗液,妇炎洁植物草本洗液,6923601900019,赣卫消证字（2010）第0003号,300ml,潍坊现代医疗器械科技有限公司,0,8.5,2,16.4
1200043,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,氟米龙滴眼液/氟美童,氟米龙（外用）,\N,注册证号J20180068,5mg:5ml:0.1%,日本参天制药株式会社,0,17.99,58,1041.8
1202004,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,三氯生乳膏/卤米松（新适确得）,三氯生（外用）,9999900000492,注册证号H20150604,10g,Famar SA 希腊,0,32.75,543,17676.62
12085,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,京都念慈菴枇杷糖,京都念慈菴枇杷糖,081364361914,卫食健进字（2000）第0065号,45g(2.5g*18粒),新乡市宏达卫材有限公司,0,19.79,6066,103556.19
12085,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,枇杷糖,京都念慈菴枇杷糖,081364361914,卫食健进字（2000）第0065号,45g(2.5g*18粒),新乡市宏达卫材有限公司,0,19.8,1660,27922.47
12407,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,植物本草抑菌洗液,妇炎洁植物本草抑菌洗液,6923601900323,赣卫消证字（2010）第C003号,380ml,毫州市英杰生物科技有限公司,0,12.39,1555,18837.94
12407,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,妇女消毒洗剂,妇炎洁植物本草抑菌洗液,6923601900323,赣卫消证字（2010）第C003号,380ml,毫州市英杰生物科技有限公司,0,12.51,2619,29360.8
12407,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,妇炎洁植物本草抑菌洗液,妇炎洁植物本草抑菌洗液,6923601900323,赣卫消证字（2010）第C003号,380ml,毫州市英杰生物科技有限公司,0,12.38,4177,50501.93
12484,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,凡士林,导光凝胶,6931940902236,黔遵械备20230007,50g,江西人初药业有限公司,0,48,19,829.22
12484,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,导光凝胶,导光凝胶,6931940902236,黔遵械备20230007,50g,江西人初药业有限公司,0,48,34,1264.39
12878,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,接触性创面敷贴,接触性创面敷贴,6932593030017,粤械注准20182140163,9cm*10cm*1片,辽宁绿丹药业有限公司,0,3.9,7396,26151.46
12878,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用伤口敷贴,接触性创面敷贴,6932593030017,粤械注准20182140163,9cm*10cm*1片,辽宁绿丹药业有限公司,0,3.9,3724,12790.8
1318F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T皮皮狗洗沐二合一（芦荟）,\N,6939983080577,粤妆20160760,320ml,广东桂格日化有限公司,0,15.4,2,30.8
1318F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,皮皮狗洗沐二合一（芦荟）,\N,6939983080577,粤妆20160760,320ml,广东桂格日化有限公司,0,15.29,54,826.8
1338F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,净妈妈天然皂粉,\N,6974648640178,执行标准;洗衣皂粉Wl-1级Qb/T2387,1.8kg,纳爱斯集团有限公司,0,17.66,972,17109.03
1338F,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,净妈妈天然皂粉,\N,1338,执行标准;洗衣皂粉Wl-1级Qb/T2387,1.8kg,纳爱斯集团有限公司,0,17.65,62,1094.32
139630,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,钙维生素D咀嚼片(牛奶味),钙维生素D咀嚼片(牛奶味),6970260312653,食健备G202036001517,100g(2.0g/片*50片),-,0,88,3,188.5
139650,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,避孕套,天然胶乳橡胶避孕套(第6感超薄超润滑),6932564452541,国械注进20162184352,光面。52mm(10+2只),-,0,34.9,860,27467.38
139650,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,天然胶乳橡胶避孕套(第6感超薄超润滑),天然胶乳橡胶避孕套(第6感超薄超润滑),6932564452541,国械注进20162184352,光面。52mm(10+2只),-,0,34.9,1170,38514.33
139652,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,避孕套,天然胶乳橡胶避孕套(杰士邦ZER0零感超薄5+5),4902510080298,国械注进20162180465,光面型(超薄5+5只),-,0,59.9,60,3261.07
139652,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,天然胶乳橡胶避孕套(杰士邦ZER0零感超薄5+5),天然胶乳橡胶避孕套(杰士邦ZER0零感超薄5+5),4902510080298,国械注进20162180465,光面型(超薄5+5只),-,0,59.9,696,39465.86
139654,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,天然胶乳橡胶避孕套(杰士邦ZER0零感超薄紧),天然胶乳橡胶避孕套(杰士邦ZER0零感超薄紧),8850956982835,国械注进20162184352,光面49mm(5+5只),-,0,69.9,593,39532.24
139654,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,避孕套,天然胶乳橡胶避孕套(杰士邦ZER0零感超薄紧),8850956982835,国械注进20162184352,光面49mm(5+5只),-,0,69.9,65,4260.75
139656,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用面部冷敷贴(胶原蛋白面贴型),医用面部冷敷贴(胶原蛋白面贴型),6970895821636,青械备20180008号,25g/片,-,0,9.9,2,17.33
139658,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,功能性面膜,医用透明质酸钠修复贴,6970895826631,湘械注准20202140044,25ml/片*1片,-,0,9.9,5653,43301.88
139658,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面膜,医用透明质酸钠修复贴,6970895826631,湘械注准20202140044,25ml/片*1片,-,0,9.9,5736,47287.51
139658,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用透明质酸钠修复贴,医用透明质酸钠修复贴,6970895826631,湘械注准20202140044,25ml/片*1片,-,0,9.9,108169,799372.31
139660,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用面部冷敷贴(玻尿酸面贴型),医用面部冷敷贴(玻尿酸面贴型),6970895821650,青械备20180008号,25g/片,-,0,9.9,10,95.54
139698,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(日用),6970919460018,粤云械备20180002,240mm*95mm(8片/日用),-,0,19.8,14066,132313.97
139698,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用妇科护垫(医用垫巾）(日用),6970919460018,粤云械备20180002,240mm*95mm(8片/日用),-,0,19.8,791,7461.53
139698,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(日用),医用妇科护垫(日用),6970919460018,粤云械备20180002号,240mm*95mm(8片/日用),-,0,36.8,16747,218801.71
139698,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(医用垫巾）(日用),6970919460018,粤云械备20180002,240mm*95mm(8片/日用),-,0,19.8,7604,70626.2
139698,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(日用),医用妇科护垫(日用),6970919460018,粤云械备20180002,240mm*95mm(8片/日用),-,0,21.33,14136,140501.13
139700,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫（医用垫巾）(夜用型),6970919460025,粤云械备20180002,290mm*95mm(7片/夜用),-,0,19.8,5367,50026.66
139700,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(夜用型),医用妇科护垫(夜用型),6970919460025,粤云械备20180002,290mm*95mm(7片/夜用),-,0,21.43,10321,102620.81
139700,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用妇科护垫（医用垫巾）(夜用型),6970919460025,粤云械备20180002,290mm*95mm(7片/夜用),-,0,19.8,629,5880.69
139700,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(夜用型),6970919460025,粤云械备20180002,290mm*95mm(7片/夜用),-,0,19.8,9234,86639.91
139700,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(夜用型),医用妇科护垫(夜用型),6970919460025,粤云械备20180002号,290mm*95mm(7片/夜用),-,0,36.8,13091,173951.96
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(护垫),6970919460032,粤云械备20180002,160mm*65mm(15片/护垫),-,0,19.8,4103,41429.35
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(护垫),医用妇科护垫(护垫),6970919460032,粤云械备20180002号,160mm*65mm(15片/护垫),-,0,36.8,4232,59818.18
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用妇科护垫(护垫),医用妇科护垫(护垫),6970919460032,粤云械备20180002,160mm*65mm(15片/护垫),-,0,21.44,3443,35824.64
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(医用垫巾),6970919460032,粤云械备20180002,160mm*65mm(15片/护垫）,-,0,19.8,1719,16676.5
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用妇科护垫(医用垫巾),6970919460032,粤云械备20180002,155mm*65mm(15片/护垫),-,0,19.8,103,1008.01
139702,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用妇科护垫(医用垫巾),6970919460032,粤云械备20180002,160mm*65mm(15片/护垫）,-,0,19.8,254,2464.58
139704,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,弹力绷带(脚部护理袜型),弹力绷带(脚部护理袜型),6970919460216,粤云械备20200004号,8*30cm，3双/盒,-,0,99,19,1699.36
